window_start,window_end,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,avg_packet_size,std_packet_size,min_packet_size,max_packet_size,total_bytes,unique_destinations,unique_destination_ports,unique_source_ports,protocol_count,flow_duration,packets_per_second,syn_count,syn_ratio,rst_count,rst_ratio,ssh_packet_count,ssh_ratio,avg_interarrival_time,std_interarrival_time,max_packets_per_second,source_file,attack_type
2026-06-23T00:25:20+00:00,2026-06-23T00:25:27.478480101+00:00,151.101.193.108,172.16.46.135,443,56710,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:20.011465073+00:00,159.127.42.105,172.16.46.135,443,43906,TCP,4,74.25,24.681724007856502,60,117,297,1,1,1,1,0.001466,4.0,0,0.0,0,0.0,0,0.0,0.0004889966666666666,0.00037371923284495567,4,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:22.470438957+00:00,159.127.42.201,172.16.46.135,443,50870,TCP,4,74.25,24.681724007856502,60,117,297,1,1,1,1,0.002377,4.0,0,0.0,0,0.0,0,0.0,0.0007926623333333332,0.0003468229129544676,4,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:28.221993923+00:00,161.108.224.0,172.16.46.135,443,47420,TCP,5,70.2,13.362634470792052,60,93,351,1,1,1,1,0.022682,5.0,0,0.0,0,0.0,0,0.0,0.00567072625,0.00918064559194541,5,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:25.689445019+00:00,172.16.46.130,172.16.46.135,36538,22,TCP,12,325.4166666666667,515.5648129856118,66,1634,3905,1,1,1,1,4.00359,2.9973099143518693,1,0.08333333333333333,0,0.0,12,1.0,0.363962737,1.1007144655647554,11,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:29.841332912+00:00,172.16.46.135,139.144.214.95,22,443,TCP,188,124.21808510638297,278.53274434602645,54,2179,23353,63,4,82,2,9.830802,19.123566927703354,15,0.0797872340425532,2,0.010638297872340425,11,0.05851063829787234,0.05257113859358289,0.11695981240391001,39,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:23.328098059+00:00,172.16.46.2,172.16.46.135,53,41647,UDP,5,126.6,35.26811591225139,74,172,633,1,5,1,1,2.536754,1.9710228110411967,0,0.0,0,0.0,0,0.0,0.634188533,1.0036338820357935,3,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:23.483956099+00:00,172.234.64.37,172.16.46.135,443,42966,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.250833,2.0,0,0.0,2,1.0,0,0.0,0.250833989,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:29.835448980+00:00,172.66.148.140,172.16.46.135,443,45986,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.010741,2.0,0,0.0,0,0.0,0,0.0,0.010741949,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.832880020+00:00,172.66.166.119,172.16.46.135,443,52504,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.016488,2.0,0,0.0,0,0.0,0,0.0,0.016488075,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.832199097+00:00,172.66.171.133,172.16.46.135,443,33896,TCP,4,76.5,16.5,60,93,306,1,2,1,1,1.088274,3.67554494548248,0,0.0,0,0.0,0,0.0,0.36275800066666664,0.49153708307409144,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:24.918745995+00:00,174.137.133.49,172.16.46.135,443,32914,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.000658,2.0,0,0.0,0,0.0,0,0.0,0.000658989,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:25.759521008+00:00,18.245.104.98,172.16.46.135,443,33058,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.015815,2.0,0,0.0,0,0.0,0,0.0,0.01581502,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.832880020+00:00,18.67.17.129,172.16.46.135,443,37640,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.013698,2.0,0,0.0,0,0.0,0,0.0,0.013698101,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.831415892+00:00,18.67.17.78,172.16.46.135,443,33894,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.014712,2.0,0,0.0,0,0.0,0,0.0,0.014712811,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:25.759845018+00:00,18.67.30.3,172.16.46.135,443,33240,TCP,4,76.5,16.5,60,93,306,1,2,1,1,0.015463,4.0,0,0.0,0,0.0,0,0.0,0.005154371,0.007051661172134879,4,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:25.759844065+00:00,185.199.110.133,172.16.46.135,443,51222,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.015581,2.0,0,0.0,0,0.0,0,0.0,0.015581131,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:21.333967924+00:00,199.38.167.131,172.16.46.135,443,34670,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.832880020+00:00,2.16.170.140,172.16.46.135,443,51446,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.014617,2.0,0,0.0,0,0.0,0,0.0,0.01461792,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:21.037393093+00:00,205.180.85.204,172.16.46.135,443,48520,TCP,4,74.25,24.681724007856502,60,117,297,1,1,1,1,0.000697,4.0,0,0.0,0,0.0,0,0.0,0.00023237866666666666,0.00018458963368750934,4,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.959233046+00:00,216.19.192.1,172.16.46.135,443,58128,TCP,5,66.6,13.200000000000001,60,93,333,1,1,1,1,0.022827,5.0,0,0.0,0,0.0,0,0.0,0.00570678725,0.009030848236496707,5,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:28.502499104+00:00,216.19.192.2,172.16.46.135,443,37168,TCP,8,60.0,0.0,60,60,480,1,5,1,1,6.657119,1.2017210447943023,0,0.0,0,0.0,0,0.0,0.951017005142857,1.5824662806999807,4,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:20.310966969+00:00,216.200.232.253,172.16.46.135,443,55028,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:23.744601011+00:00,216.239.32.223,172.16.46.135,443,54130,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.005538,2.0,0,0.0,0,0.0,0,0.0,0.00553894,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:27.989828110+00:00,23.205.255.36,172.16.46.135,443,60270,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:27.990029097+00:00,23.205.255.40,172.16.46.135,443,44192,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.511704,2.0,0,0.0,0,0.0,0,0.0,0.511704207,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:27.168441057+00:00,23.60.178.143,172.16.46.135,443,47006,TCP,6,68.5,12.776932339180638,60,93,411,1,1,1,1,3.43003,1.749255837412501,0,0.0,0,0.0,0,0.0,0.6860060214000001,1.2936626951668075,4,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.843775988+00:00,3.130.25.121,172.16.46.135,443,47188,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.027642,2.0,0,0.0,0,0.0,0,0.0,0.027642966,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.832199097+00:00,3.164.92.128,172.16.46.135,443,60130,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.013761,2.0,0,0.0,0,0.0,0,0.0,0.013761044,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:22.357469082+00:00,3.231.143.27,172.16.46.135,443,33794,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.511919,2.0,0,0.0,0,0.0,0,0.0,0.511919975,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:25.756900072+00:00,34.102.146.192,172.16.46.135,443,46922,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.013339,2.0,0,0.0,0,0.0,0,0.0,0.013339996,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:25.759844065+00:00,34.107.165.188,172.16.46.135,443,51030,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.01535,2.0,0,0.0,0,0.0,0,0.0,0.015350104,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:21.334628105+00:00,34.107.221.82,172.16.46.135,80,40948,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.000924,2.0,0,0.0,0,0.0,0,0.0,0.00092411,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.832199097+00:00,34.36.200.111,172.16.46.135,443,33526,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.016451,2.0,0,0.0,0,0.0,0,0.0,0.016451121,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.832197905+00:00,34.36.73.67,172.16.46.135,443,43952,TCP,4,76.5,16.5,60,93,306,1,2,1,1,2.090312,1.9135899329860806,0,0.0,0,0.0,0,0.0,0.6967706683333333,0.9661233132465556,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:25.756901026+00:00,34.96.70.87,172.16.46.135,443,42612,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.011958,2.0,0,0.0,0,0.0,0,0.0,0.011958122,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:23.227667093+00:00,35.186.154.107,172.16.46.135,443,36056,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.254194,2.0,0,0.0,2,1.0,0,0.0,0.254194021,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.832199097+00:00,35.190.39.111,172.16.46.135,443,50072,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.014185,2.0,0,0.0,0,0.0,0,0.0,0.014185191,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:21.334186077+00:00,38.68.201.140,172.16.46.135,443,58506,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.513069,2.0,0,0.0,0,0.0,0,0.0,0.513069153,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:23.707580090+00:00,44.221.2.112,172.16.46.135,443,56124,TCP,4,64.5,7.794228634059948,60,78,258,1,1,1,1,2.373171,1.6855085453176362,0,0.0,0,0.0,0,0.0,0.7910570306666665,1.1182759926409302,3,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:20.821029902+00:00,52.89.102.2,172.16.46.135,443,54788,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:28.912997961+00:00,52.9.148.158,172.16.46.135,443,46762,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.092016,2.0,0,0.0,0,0.0,0,0.0,0.092016935,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:24.918461084+00:00,54.156.20.152,172.16.46.135,443,52504,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:26.845273018+00:00,54.165.252.47,172.16.46.135,443,45670,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.02641,2.0,0,0.0,0,0.0,0,0.0,0.026410103,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:29.841296911+00:00,64.233.178.149,172.16.46.135,443,54338,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.016901,2.0,0,0.0,0,0.0,0,0.0,0.016901016,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:22.062792062+00:00,68.67.179.155,172.16.46.135,443,38434,TCP,4,77.75,30.74390183434757,60,131,311,1,1,1,1,0.002917,4.0,0,0.0,0,0.0,0,0.0,0.0009723503333333335,0.0005084282390861293,4,normal_04.pcap,normal
2026-06-23T00:25:20+00:00,2026-06-23T00:25:22.084156036+00:00,74.119.117.12,172.16.46.135,443,54738,TCP,5,70.2,13.362634470792052,60,93,351,1,1,1,1,0.024471,5.0,0,0.0,0,0.0,0,0.0,0.006117761,0.009073840239011458,5,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:37.719204903+00:00,108.62.99.65,172.16.46.135,443,58620,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:39.254199982+00:00,13.227.246.105,172.16.46.135,443,36824,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:37.719707966+00:00,151.101.193.108,172.16.46.135,443,56710,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:39.990408897+00:00,172.16.46.130,172.16.46.135,36538,22,TCP,39,114.82051282051282,81.72087320682358,66,594,4478,1,1,1,1,9.843895,3.9618464032783773,0,0.0,0,0.0,39,1.0,0.25904989242105264,1.123539844196263,31,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:39.990498066+00:00,172.16.46.135,172.16.46.130,22,36538,TCP,87,100.58620689655173,100.52820862469663,54,726,8751,23,4,34,2,9.957615,8.737031909749472,4,0.04597701149425287,0,0.0,42,0.4827586206896552,0.11578622252325578,0.22655249647120393,33,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:35.158565998+00:00,174.137.133.49,172.16.46.135,443,32914,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.000494,2.0,0,0.0,0,0.0,0,0.0,0.000494003,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:31.573457956+00:00,199.38.167.131,172.16.46.135,443,34670,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:30.033947945+00:00,2.16.170.140,172.16.46.135,443,51446,TCP,4,64.5,7.794228634059948,60,78,258,1,1,1,1,0.001649,4.0,0,0.0,0,0.0,0,0.0,0.0005499523333333333,0.00031468255795466147,4,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:38.742480993+00:00,216.19.192.2,172.16.46.135,443,37162,TCP,5,60.0,0.0,60,60,300,1,5,1,1,8.705234,0.5743670991497758,0,0.0,0,0.0,0,0.0,2.1763085125,2.718089005951825,3,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:30.550813913+00:00,216.200.232.253,172.16.46.135,443,55028,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:38.229661942+00:00,23.205.255.36,172.16.46.135,443,60270,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:38.230700016+00:00,23.205.255.40,172.16.46.135,443,44192,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.511195,2.0,0,0.0,0,0.0,0,0.0,0.511195898,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:32.598912001+00:00,3.231.143.27,172.16.46.135,443,33794,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.511965,2.0,0,0.0,0,0.0,0,0.0,0.51196599,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:35.859657049+00:00,32.194.23.221,172.16.46.135,443,51268,TCP,2,80.0,20.0,60,100,160,1,1,1,1,0.022611,2.0,0,0.0,0,0.0,0,0.0,0.022611141,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:31.573663950+00:00,34.107.221.82,172.16.46.135,80,40948,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.000294,2.0,0,0.0,0,0.0,0,0.0,0.000294924,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:35.862909079+00:00,34.4.35.11,172.16.46.135,443,39104,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.026309,2.0,0,0.0,0,0.0,0,0.0,0.026309014,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:34.851937056+00:00,35.227.244.76,172.16.46.135,443,44130,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.016757,2.0,0,0.0,0,0.0,0,0.0,0.016757012,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:31.573560953+00:00,38.68.201.140,172.16.46.135,443,58506,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.511055,2.0,0,0.0,0,0.0,0,0.0,0.511055946,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:36.393934965+00:00,51.222.239.232,172.16.46.135,443,51210,TCP,4,74.25,24.681724007856502,60,117,297,1,1,1,1,0.0023,4.0,0,0.0,0,0.0,0,0.0,0.0007666746666666666,0.00033487128378361866,4,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:31.062338114+00:00,52.89.102.2,172.16.46.135,443,54788,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:35.158323050+00:00,54.156.20.152,172.16.46.135,443,52504,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:30+00:00,2026-06-23T00:25:34.852988005+00:00,66.218.84.40,172.16.46.135,443,50396,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.017488,2.0,0,0.0,0,0.0,0,0.0,0.017488957,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:47.840883970+00:00,100.27.136.39,172.16.46.135,443,52122,TCP,6,75.0,22.315913604421397,60,117,450,1,1,1,1,6.9923459999999995,0.8580811075424472,0,0.0,0,0.0,0,0.0,1.3984692095999998,2.782855492956005,4,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.881539106+00:00,100.51.221.175,172.16.46.135,443,55808,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.028344,2.0,0,0.0,0,0.0,0,0.0,0.028344154,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.866175890+00:00,104.18.37.193,172.16.46.135,443,51134,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.014144,2.0,0,0.0,0,0.0,0,0.0,0.014144897,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:49.884738922+00:00,104.20.24.93,172.16.46.135,443,45596,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.013672,2.0,0,0.0,0,0.0,0,0.0,0.013672829,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:47.958573103+00:00,108.62.99.65,172.16.46.135,443,58620,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:49.493443966+00:00,13.227.246.105,172.16.46.135,443,36824,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.940555096+00:00,136.117.87.125,172.16.46.135,443,52846,TCP,2,80.0,20.0,60,100,160,1,1,1,1,0.087743,2.0,0,0.0,0,0.0,0,0.0,0.087743998,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:42.877073050+00:00,142.250.69.66,172.16.46.135,443,53176,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.020693,2.0,0,0.0,0,0.0,0,0.0,0.020693064,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:45.879594088+00:00,142.250.69.98,172.16.46.135,443,52604,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.01573,2.0,0,0.0,0,0.0,0,0.0,0.015730143,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.866174936+00:00,142.251.153.119,172.16.46.135,443,51182,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.0146,2.0,0,0.0,0,0.0,0,0.0,0.014600038,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.866174936+00:00,151.101.129.44,172.16.46.135,443,59810,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.012065,2.0,0,0.0,0,0.0,0,0.0,0.012065887,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:47.958673954+00:00,151.101.193.108,172.16.46.135,443,56710,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.866174936+00:00,151.101.2.132,172.16.46.135,443,33996,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.013756,2.0,0,0.0,0,0.0,0,0.0,0.013756036,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.865634918+00:00,162.159.141.246,172.16.46.135,443,57912,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.013022,2.0,0,0.0,0,0.0,0,0.0,0.013022899,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.500840902+00:00,172.16.46.130,172.16.46.135,36538,22,TCP,72,101.5,4.2130748865881795,66,102,7308,1,1,1,1,1.490497,48.306034832676616,0,0.0,0,0.0,72,1.0,0.02099292714084508,0.0029173898767083477,48,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:49.884790897+00:00,172.16.46.135,172.16.46.130,22,443,TCP,163,83.56441717791411,21.299510870220125,54,102,13621,43,4,54,2,9.8744,16.507332091063763,2,0.012269938650306749,1,0.006134969325153374,71,0.43558282208588955,0.060953091691358034,0.16591674220664676,66,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:45.398274899+00:00,174.137.133.49,172.16.46.135,443,32914,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.00028,2.0,0,0.0,0,0.0,0,0.0,0.000280858,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.881206036+00:00,18.232.43.128,172.16.46.135,443,37482,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.029257,2.0,0,0.0,0,0.0,0,0.0,0.029257059,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.813956976+00:00,199.38.167.131,172.16.46.135,443,34670,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:48.981637001+00:00,216.19.192.2,172.16.46.135,443,37188,TCP,8,60.0,0.0,60,60,480,1,5,1,1,8.704111,0.9191059259239687,0,0.0,0,0.0,0,0.0,1.2434444427142857,1.711210502251956,3,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:40.790299892+00:00,216.200.232.253,172.16.46.135,443,55028,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:48.470252037+00:00,23.205.255.36,172.16.46.135,443,60270,TCP,1,60.0,0.0,60,60,60,1,1,1,1,0.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:48.470016003+00:00,23.205.255.40,172.16.46.135,443,44192,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.511528,2.0,0,0.0,0,0.0,0,0.0,0.511528015,0.0,1,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:44.250823974+00:00,3.226.121.246,172.16.46.135,443,35858,TCP,5,70.2,13.362634470792052,60,93,351,1,1,1,1,0.025173,5.0,0,0.0,0,0.0,0,0.0,0.0062934754999999995,0.010090407488977847,5,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:42.838882923+00:00,3.231.143.27,172.16.46.135,443,33794,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.51225,2.0,0,0.0,0,0.0,0,0.0,0.5122509,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.813815117+00:00,34.107.221.82,172.16.46.135,80,40948,TCP,2,60.0,0.0,60,60,120,1,2,1,1,0.000169,2.0,0,0.0,0,0.0,0,0.0,0.000169039,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.866175890+00:00,34.160.19.107,172.16.46.135,443,49774,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.014945,2.0,0,0.0,0,0.0,0,0.0,0.014945984,0.0,2,normal_04.pcap,normal
2026-06-23T00:25:40+00:00,2026-06-23T00:25:41.866175890+00:00,34.96.105.8,172.16.46.135,443,41034,TCP,2,76.5,16.5,60,93,153,1,1,1,1,0.015257,2.0,0,0.0,0,0.0,0,0.0,0.015257835,0.0,2,normal_04.pcap,normal
